sentence_id,text,tags
train-s149,"Horien lana erabakigarria izango da , etxeko taldeari gogor defenditzen utziz gero Portlandek ez duelako irabazteko aukera handirik izango .",DET NOUN ADJ AUX AUX PUNCT NOUN NOUN ADV VERB VERB ADV PROPN PART AUX VERB NOUN ADJ VERB PUNCT

train-s150,""" Korsikako erreformak Errepublikaren batasunean behar dira egin "" .",PUNCT PROPN NOUN NOUN NOUN NOUN VERB VERB PUNCT PUNCT

train-s151,"Gerora , ezkondu , seme-alabak izan eta utzi egin nuen ; badu bere arriskua .",ADV PUNCT VERB PUNCT NOUN VERB CCONJ VERB VERB AUX PUNCT VERB DET NOUN PUNCT

train-s152,Alegia esaten zaion literatur motaren ezaugarria da :,NOUN VERB AUX NOUN NOUN NOUN AUX PUNCT

train-s153,Hegazkin bat hartu nuen Marrakex-era joateko .,NOUN NUM VERB AUX PROPN VERB PUNCT

train-s154,""" Bigarren zati perfektua egin du Miarritzek , eta bera izan da presio latza egin duena .",PUNCT ADJ NOUN ADJ VERB AUX PROPN PUNCT CCONJ DET AUX AUX NOUN ADJ VERB AUX PUNCT

train-s155,"Joseba Ostolaza zestoarrak baino hiru jasoaldi gehiago eta 675 kilo gehiago bizkarreratu zituen Goenetxok , lau harriekin hiru minutuko txandak eginda .",PROPN PROPN ADJ ADV NUM NOUN DET CCONJ NUM NOUN DET VERB AUX PROPN PUNCT NUM NOUN NUM NOUN NOUN VERB PUNCT

train-s156,Behar zaitut eskertu Euskal Herriaren izenean zure semea hain ontsa hazi baituzu .,NOUN VERB VERB NOUN NOUN NOUN PRON NOUN ADV ADV VERB AUX PUNCT

train-s157,"Enrique Canovas jeneralak atzo adierazi zuenez , paramilitarrak daude Chiapasen .",PROPN PROPN NOUN ADV VERB AUX PUNCT ADJ VERB PROPN PUNCT

train-s158,"Atentatua Grozni hegoaldean kokatutako Txernoretxie auzoan gertatu zen , aipatutako agintarien autoa igarotzean urrundik eragindako bi minak eztanda egin zutelarik .",NOUN PROPN NOUN VERB PROPN NOUN VERB AUX PUNCT VERB NOUN NOUN VERB ADV VERB NUM NOUN NOUN VERB AUX PUNCT

train-s159,Horregatik hasi zen bi aldeentzat onuragarria zen harremana .,ADV VERB AUX NUM NOUN ADJ AUX NOUN PUNCT

train-s160,"Datu garrantzitsua da hori , datozen egunotan irundarrek erronka handiak baitituzte , Ligan zein Europan .",NOUN ADJ AUX DET PUNCT VERB NOUN NOUN NOUN ADJ VERB PUNCT NOUN CCONJ PROPN PUNCT

train-s161,""" giza eskubideen errespetuan oinarritutako esparru batean kokatzen ez baitigu uzten "" .",PUNCT NOUN NOUN NOUN VERB NOUN NUM VERB PART AUX VERB PUNCT PUNCT

train-s162,Baina gairik minberenak geratzen dira adosteko :,CCONJ NOUN ADJ VERB AUX VERB PUNCT

train-s163,"Ahmet Necdet Sezer presidenteak , ostera , bitan bota zuen atzera dekretu hori , iritzi baitzion garrantzi horretako gai batek Legebiltzarraren oniritzia behar zuela .",PROPN PROPN PROPN NOUN PUNCT CCONJ PUNCT NUM VERB AUX NOUN NOUN DET PUNCT VERB AUX NOUN DET NOUN NUM NOUN NOUN NOUN VERB PUNCT

train-s164,- Eman berriro !,PUNCT VERB ADV PUNCT

train-s165,( H hori ingelerako ISetik dator ) .,PUNCT NOUN DET NOUN PROPN VERB PUNCT PUNCT

train-s166,"Kexuka hasiz gero , atomizazioan erortzen gara berehala .",ADV VERB ADV PUNCT NOUN VERB AUX ADV PUNCT

train-s167,""" Estatua suntsitu nahi duten milaka funtzionario daude .",PUNCT NOUN VERB NOUN VERB DET NOUN VERB PUNCT

train-s168,Joan behar dinagu ikustera !,VERB NOUN VERB VERB PUNCT

train-s169,"Liga hasiz gero lehen aldiz , Alex Fernandez erdilaria ez da gaur Osasunaren hasierako hamaikakoan izango .",NOUN VERB ADV ADJ NOUN PUNCT PROPN PROPN NOUN PART AUX ADV PROPN NOUN NOUN VERB PUNCT

train-s170,EEBBek eta Europako Batasunak bake elkarrizketetara itzultzeko eskatu diete Barak zein Arafati .,PROPN CCONJ PROPN NOUN NOUN NOUN VERB VERB AUX PROPN CCONJ PROPN PUNCT

train-s171,"etxera ezkontzen denean seme-alaba bat , etxe horretan egoera berezia sortzen da , bertan etxearen ustiapena emateko bi bikote biltzen baitziren .",NOUN VERB AUX NOUN NUM PUNCT NOUN DET NOUN ADJ VERB AUX PUNCT ADV NOUN NOUN VERB NUM NOUN VERB AUX PUNCT

train-s172,"Azken bi hamarkadetan munduko kirola kontrolpean izan dute , baina Samaranchen agurrarekin aro berri bat zabalduko da .",ADJ NUM NOUN NOUN NOUN NOUN VERB AUX PUNCT CCONJ PROPN NOUN NOUN ADJ NUM VERB AUX PUNCT

train-s173,Oporretatik etorri ostean ez dut entrenatzeko astirik izan .,NOUN VERB NOUN PART AUX VERB NOUN VERB PUNCT

train-s174,"Ura , oxigenoa eta anhidrido karbonikoa dira lan honetako eragilerik nagusienak .",NOUN PUNCT NOUN CCONJ NOUN ADJ AUX NOUN DET NOUN ADJ PUNCT

train-s175,entzun zuen barruko ahotsa .,VERB AUX NOUN NOUN PUNCT

train-s176,"Izugarrizko presioa egingo dute arbitroengan , eta horrek partidua erabaki dezake "" .",ADJ NOUN VERB AUX NOUN PUNCT CCONJ DET NOUN VERB AUX PUNCT PUNCT

train-s177,""" Ez dakit erabaki hori atzera botatzerik badagoen , baina nik behintzat azalpenak eskatuko dizkiot Verbruggeni , lehenbailehen "" .",PUNCT PART VERB NOUN DET NOUN VERB VERB PUNCT CCONJ PRON CCONJ NOUN VERB AUX PROPN PUNCT ADV PUNCT PUNCT

train-s178,- Zakurrak debekatuak dira igeritokian !,PUNCT NOUN VERB AUX NOUN PUNCT

train-s179,"Cavallo auzipetu du Baltasar Garzon epaile espainiarrak "" genozidioa , torturak eta terrorismoagatik "" .",PROPN VERB AUX PROPN PROPN NOUN ADJ PUNCT NOUN PUNCT NOUN CCONJ NOUN PUNCT PUNCT

train-s180,"Arrosa guztiak hil ziren , ekaitzak gainditu zituen .",NOUN DET VERB AUX PUNCT NOUN VERB AUX PUNCT

train-s181,"Gainera , elkarri tiraldi bana irabazi zioten .",CCONJ PUNCT PRON NOUN NUM VERB AUX PUNCT

train-s182,"Paganismo berriaren azken parte guztia oso gogoratzen du , "" genio alemana "" delakoaren berbizkundea iragartzen duen zatiarena alegia .",NOUN ADJ ADJ NOUN DET ADV VERB AUX PUNCT PUNCT NOUN ADJ PUNCT ADJ NOUN VERB AUX NOUN CCONJ PUNCT

train-s183,"Alex Zulle liderrak gertutik zaindu zituen bi aurkari horiek , eta sasoiko dagoela frogatu .",PROPN PROPN NOUN ADV VERB AUX NUM NOUN DET PUNCT CCONJ ADJ AUX VERB PUNCT

train-s184,"Ezkerreko PRD hirugarren alderdia da , baina alde handia ateratzen diote beste bidek .",NOUN PROPN ADJ NOUN AUX PUNCT CCONJ NOUN ADJ VERB AUX DET NUM PUNCT

train-s185,Berriro batzeko hitza mundu zabaleko politikan entzuten hasi zen .,ADV VERB NOUN NOUN ADJ NOUN VERB VERB AUX PUNCT

train-s186,"Hilaren 11n aurkeztuko dute Bilbon , eta berehala Argentinara joango dira , erakustaldi partidak jokatzera .",NOUN NUM VERB AUX PROPN PUNCT CCONJ ADV PROPN VERB AUX PUNCT NOUN NOUN VERB PUNCT

train-s187,Hautagaia bakarra bada irailaren 18an presidentea eta haren taldea izendatuko dituzte .,NOUN ADJ AUX NOUN NUM NOUN CCONJ DET NOUN VERB AUX PUNCT

train-s188,"Aurrerago azterturiko zirkuituan ( 7.17. ) berrelikadura positiboko konparadore alderanztailea da , edo histeresi-zikloari begiratuz esanda "" Z "" ziklokoa .",ADV VERB NOUN PUNCT ADJ PUNCT NOUN ADJ NOUN ADJ VERB PUNCT CCONJ NOUN VERB VERB PUNCT NOUN PUNCT NOUN PUNCT

train-s189,"Galiziarrek , berriz , oso urduri hasi zuten norgehiagoka Portlandi errespetu gehiegi erakutsiz .",NOUN PUNCT CCONJ PUNCT ADV ADJ VERB AUX NOUN PROPN NOUN DET VERB PUNCT

train-s190,"Barinatxeko hondartzan 6 kilometroko lasterketa egingo dute Euskal Herriako , Espainiako , Frantziako , Alemaniako , Italiako , Belgikako , Greziako , Irlandako , Argentinako eta Kolonbiako parte-hartzaileek , biluzik .",PROPN NOUN NUM NOUN NOUN VERB AUX NOUN NOUN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN NOUN PUNCT ADV PUNCT

train-s191,Houda-ren izena ahoskatzen da .,PROPN NOUN VERB AUX PUNCT

train-s192,EAJk eta EAk osatzen duten gobernuari babesa emateko Udalbiltzarentzat onartutako laguntza atzera botatzea ez litzateke nahikoa .,PROPN CCONJ PROPN VERB AUX NOUN NOUN VERB PROPN VERB NOUN ADV VERB PART AUX ADV PUNCT

train-s193,Titular izateko aukerak ditu .,NOUN AUX NOUN VERB PUNCT

train-s194,Gehiago zer lortu dugun ?,DET DET VERB AUX PUNCT

train-s195,"Ez da jangarria , zenbait autorek erdipurdiko jangarritzat jotzen badute ere , erdi egina jaten baldin bada pozoiketak sorraraz bailitzake .",PART AUX NOUN PUNCT DET NOUN ADV NOUN VERB AUX CCONJ PUNCT ADV VERB VERB CCONJ AUX VERB VERB AUX PUNCT

train-s196,- esan zuen Julenek - .,PUNCT VERB AUX PROPN PUNCT PUNCT

train-s197,Azken partiduetan oso azkar aurreratu gara eta horrek konfiantza handia eman digu .,ADJ NOUN ADV ADV VERB AUX CCONJ DET NOUN ADJ VERB AUX PUNCT

train-s198,"Iazko txapeldunari lau setetan irabazi zion Kucerak ( 2-6 , 7-5 , 6-1 eta 6-0 ) .",ADV NOUN NUM NOUN VERB AUX PROPN PUNCT NUM PUNCT NUM PUNCT NUM CCONJ NUM PUNCT PUNCT

train-s199,""" Familiako kontuek bultzatu dute gure eskaintzari uko egitera .",PUNCT NOUN NOUN VERB AUX PRON NOUN NOUN VERB PUNCT

train-s200,"Finala Gernikan izango da , abuztuaren 15ean .",NOUN PROPN VERB AUX PUNCT NOUN NUM PUNCT

train-s201,"Kadeteen finalean , Garziandiak eta Arrastoak neurtuko dituzte indarrak .",NOUN NOUN PUNCT PROPN CCONJ PROPN VERB AUX NOUN PUNCT

train-s202,"Kilometro askotako erradioan dagoen guztia suntsitzen du bonba horrek , eta argitasunak , 30 kilometrora dagoen jendea itsutatzen du .",NOUN DET NOUN VERB DET VERB AUX NOUN DET PUNCT CCONJ NOUN PUNCT NUM NOUN VERB NOUN VERB AUX PUNCT

train-s203,"Azkenean , asper-asper eginda , erabaki latza hartu zuen .",ADV PUNCT NOUN VERB PUNCT NOUN ADJ VERB AUX PUNCT

train-s204,"Hasiera batean ez zuten asmorik Miarritzera joateko partida amaituta , baina garaipenak dena aldatu zuen .",NOUN NUM PART VERB NOUN PROPN VERB NOUN VERB PUNCT CCONJ NOUN DET VERB AUX PUNCT

train-s205,"Goiz bazen ere , jendea sartu-atera zebilen .",ADV VERB CCONJ PUNCT NOUN ADV VERB PUNCT

train-s206,"Nik 200 metroetako errondetan korritu ondoren hankak oso astun sentitzen nituen eta , pentsatzen nuen :",PRON NUM NOUN NOUN VERB ADV NOUN ADV ADJ VERB AUX CCONJ PUNCT VERB AUX PUNCT

train-s207,- Opari bat ekarriko dizuet .,PUNCT NOUN NUM VERB AUX PUNCT

train-s208,ITZALI DIRA .,VERB AUX PUNCT

train-s209,Eta jarrera horiek arriskuan jarri dute edozein urrats egiteko aukera .,CCONJ NOUN DET NOUN VERB AUX DET NOUN VERB NOUN PUNCT

train-s210,Txirrindulari guztiei egin zieten azterketa .,NOUN DET VERB AUX NOUN PUNCT

train-s211,"- David ... , gogoratzen nola etorri zitzaizkigun hitzak ezpainetara :",PUNCT PROPN PUNCT PUNCT VERB ADV VERB AUX NOUN NOUN PUNCT

train-s212,Galdera Xucek egin zuen eta denok begira geratu gintzaizkion .,NOUN PROPN VERB AUX CCONJ DET ADV VERB AUX PUNCT

train-s213,Berehala sinatzea espero dut .,ADV VERB NOUN VERB PUNCT

train-s214,"Lehen Jokoak ditu Sydneyn Ielena Ielesina errusiarrak , eta altura jauziko urrearekin itzuliko da etxera .",ADJ NOUN VERB PROPN PROPN PROPN ADJ PUNCT CCONJ NOUN NOUN NOUN VERB AUX NOUN PUNCT

train-s215,"Horrekin , dena alfer-alferrik da .",DET PUNCT DET ADV AUX PUNCT

train-s216,Baina bozketaren emaitza oraingoz gordeta edukitzea erabaki zuten .,CCONJ NOUN NOUN ADV VERB VERB VERB AUX PUNCT

train-s217,Kiichi Miyazawa Finantza ministro eta oraingo kabineteko kiderik boteretsuenetakoa ere zalantzan agertu zen .,PROPN PROPN NOUN NOUN CCONJ ADV NOUN NOUN ADJ CCONJ ADV VERB AUX PUNCT

train-s218,Gazteen proiektuak ere badaude .,NOUN NOUN CCONJ VERB PUNCT

train-s219,Kanpoarekiko inkomunikazioa izan da nagusi .,NOUN NOUN AUX AUX NOUN PUNCT

train-s220,"Hori guztia egin ondoren , pentsatu :",DET DET VERB ADV PUNCT VERB PUNCT

train-s221,""" Etxean jokatzen dugun bigarren partidua izan da Mallorcaren aurkakoa eta bietan ez gara ondo hasi .",PUNCT NOUN VERB AUX ADJ NOUN AUX AUX PROPN NOUN CCONJ NUM PART AUX ADV VERB PUNCT

train-s222,""" etxean ez dugu horrela erraiten ... "" .",PUNCT NOUN PART AUX ADV VERB PUNCT PUNCT PUNCT

train-s223,"Kresicen aburuz , Reala "" amorru biziz "" ariko da .",PROPN NOUN PUNCT PROPN PUNCT NOUN ADJ PUNCT VERB AUX PUNCT

train-s224,"Oraindik mundu oker batean bizi bagara , etorkizunean gizakiaren egungo problemak zuzenduko direla noizbait , esperantzarekin ageri da Ulrich nobelaren hasieran .",ADV NOUN ADJ NUM NOUN VERB PUNCT NOUN NOUN ADJ NOUN VERB AUX ADV PUNCT NOUN ADJ VERB PROPN NOUN NOUN PUNCT

train-s225,Ez zen bidegabekeria sentitu zuen bakarra .,PART AUX NOUN VERB AUX ADJ PUNCT

train-s226,"Urduri hasten dela , erritmoa hartzea kosta egiten zaiola aitortu zigun .",ADJ VERB AUX PUNCT NOUN VERB VERB VERB AUX VERB AUX PUNCT

train-s227,"Atzean utzi dut gartzela , miseria , inpotentzia .",NOUN VERB AUX NOUN PUNCT NOUN PUNCT NOUN PUNCT

train-s228,"Zu , azpian zaudela , sentsazio desberdinak izaten dituzu :",PRON PUNCT NOUN VERB PUNCT NOUN ADJ VERB AUX PUNCT

train-s229,"RONALDO brasildarra harremanetan jarri da Flamingorekin , hurrengo urtean Brasilen jokatzeko .",PROPN ADJ NOUN VERB AUX PROPN PUNCT ADJ NOUN PROPN VERB PUNCT

train-s230,"Kordoba eta Valdepe�asko etapetan hartu zuen oporralditxoa ahaztuta , temati agertu da Eolo jainko indartsua azken hiru egunetan eta gogor zigortu ditu tropeleko txirrindulariak .",PROPN CCONJ PROPN NOUN VERB AUX NOUN VERB PUNCT ADJ VERB AUX PROPN NOUN ADJ ADJ NUM NOUN CCONJ ADV VERB AUX NOUN NOUN PUNCT

train-s231,"Bestetik , Ibarretxeri modu horretan konpondu den gatazka "" bakar bat "" aipatzeko eskatu zion Otegik :",DET PUNCT PROPN NOUN DET VERB AUX NOUN PUNCT ADJ NUM PUNCT VERB VERB AUX PROPN PUNCT

train-s232,"Bideo-kamerak non jarriko dituzten ( edo non jarri dituzten ) ez dakigu oraindik , baina gauza bat segurua da :",NOUN ADV VERB AUX PUNCT CCONJ ADV VERB AUX PUNCT PART VERB ADV PUNCT CCONJ NOUN NUM ADJ AUX PUNCT

train-s233,Egunero bilatzen zuten tarteren bat koadrila elkartu eta jolasean ekiteko .,ADV VERB AUX NOUN NUM NOUN VERB CCONJ ADV VERB PUNCT

train-s234,"Hurrengo orrialdeko marrazkiei begirada bat botatzen badiezu eta arretaz irakurtzen baduzu alboan duten testua , erraz ulertuko duzu nola gertatzen den fosilizazioa .",ADJ NOUN NOUN NOUN NUM VERB AUX CCONJ ADV VERB AUX NOUN VERB NOUN PUNCT ADV VERB AUX ADV VERB AUX NOUN PUNCT

train-s235,Sukurtsal batzuetan langileak ezkutatu eta bezeroari deika jarduten diote katxondeo gorrian .,NOUN DET NOUN VERB CCONJ NOUN ADV VERB AUX NOUN ADJ PUNCT

train-s236,Guzti hau egin ondoren beste zailtasun batzuk sartzen ziren .,DET DET VERB ADV DET NOUN DET VERB AUX PUNCT

train-s237,"Beraz , historiako bigarren Kopa eskuratu zuen , 1937an bereganatu baitzuen aitzinekoa .",CCONJ PUNCT NOUN ADJ NOUN VERB AUX PUNCT NUM VERB AUX NOUN PUNCT

train-s238,Litekeena da bati senda-agiria berehala ematea .,VERB AUX NUM NOUN ADV VERB PUNCT

train-s239,Ekaitza zetorren .,NOUN VERB PUNCT

train-s240,"Sakea hanketara jarri zion Lizasori , dejadaz bikain moldatu zen unerik aproposenetan , jo behar zuenean jo eta lasaitu behar zuenean lasaitu , teknika eta taktika erakustaldia egin zuen Zeberiok .",NOUN NOUN VERB AUX PROPN PUNCT NOUN ADJ VERB AUX NOUN ADJ PUNCT VERB NOUN VERB VERB CCONJ VERB NOUN VERB VERB PUNCT NOUN CCONJ NOUN NOUN VERB AUX PROPN PUNCT

train-s241,Korrontearen balio kritiko horri mantenu-korrontea ( I ) deitzen diogu .,NOUN NOUN ADJ DET NOUN PUNCT NOUN PUNCT VERB AUX PUNCT

train-s242,"Oraingoan , Zubiria deitu du Ruizek .",ADV PUNCT PROPN VERB AUX PROPN PUNCT

train-s243,Gallastegi izan zen bigarrena eta Perez hirugarrena .,PROPN AUX AUX ADJ CCONJ PROPN ADJ PUNCT

train-s244,"Grafia xaharra atxiki dute Aguergaray , Bedaxagar eta Idiartek .",NOUN ADJ VERB AUX PROPN PUNCT PROPN CCONJ PROPN PUNCT

train-s245,Ordubeteko lehia gogorra eskaini zuten atzo Garmak eta Zeberiok .,NOUN NOUN ADJ VERB AUX ADV PROPN CCONJ PROPN PUNCT

train-s246,"Baina , bai , nik uste dut nahikoa saio ona egin dudala .",CCONJ PUNCT PART PUNCT PRON NOUN VERB ADV NOUN ADJ VERB AUX PUNCT

train-s247,XVII. eta XVIII. mendeetan elektrizitate mota bi ezberdintzen zituzten zientzilariek .,ADJ CCONJ ADJ NOUN NOUN NOUN NUM VERB AUX NOUN PUNCT

train-s248,Zentsura-mozioak galdu ditu .,NOUN VERB AUX PUNCT

train-s249,""" Miarritzek ongi irabazi du .",PUNCT PROPN ADV VERB AUX PUNCT

train-s250,"Hauteskundeetan Aristiderekin lehiatu ziren beste bi hautagaiek ez ziren botoen %2,4tik pasatu .",NOUN PROPN VERB AUX DET NUM NOUN PART AUX NOUN NUM VERB PUNCT

train-s251,"Enpresek ez dute zehaztu nola egituratuko duten programa , baina puntakoa izango dela ziurtatu zuten .",NOUN PART AUX VERB ADV VERB AUX NOUN PUNCT CCONJ ADJ AUX AUX VERB AUX PUNCT

train-s252,Gertaera honegatik fiskaltzak salaketa jarri zuen eta atzo epaitu zen .,NOUN DET NOUN NOUN VERB AUX CCONJ ADV VERB AUX PUNCT

train-s253,"Zaila zirudien 19 minutuetatik inor jaistea , eta hala izan zen .",ADJ VERB NUM NOUN PRON VERB PUNCT CCONJ ADV VERB AUX PUNCT

train-s254,Taberna pare bat gibelean utzi eta hirugarren batean sartu ziren .,NOUN NOUN NUM NOUN VERB CCONJ ADJ NUM VERB AUX PUNCT

train-s255,Hiriko enpresa txiki eta lantegi garrantzitsuenek abiatu zuten greba .,NOUN NOUN ADJ CCONJ NOUN ADJ VERB AUX NOUN PUNCT

train-s256,"Arabakoa da , Gamarra ingurukoa , eta Gamesa du izena .",NOUN AUX PUNCT PROPN NOUN PUNCT CCONJ PROPN AUX NOUN PUNCT

train-s257,"Atseden hartu nahi dudanean , etxera joango naiz "" .",NOUN VERB NOUN VERB PUNCT NOUN VERB AUX PUNCT PUNCT

train-s258,"Nahi bazuen , berehala joatea zeukan .",NOUN VERB PUNCT ADV VERB VERB PUNCT

train-s259,"Besaulkian eseri da , eta bi eskuez aurpegia estaliz erantzuten du , oso nekaturik bailegoen .",NOUN VERB AUX PUNCT CCONJ NUM NOUN NOUN VERB VERB AUX PUNCT ADV VERB AUX PUNCT

train-s260,"Labean sar ezazu eta , tenperatura motelean , ordu betez eduki .",NOUN VERB AUX CCONJ PUNCT NOUN NOUN PUNCT NOUN ADJ VERB PUNCT

train-s261,Eusko Jaurlaritzak 5.170 milioi pezetako laguntzak onartu ditu ITPrentzat .,NOUN NOUN NUM DET NOUN NOUN VERB AUX PROPN PUNCT

train-s262,CD-ROMetan informazio gehiegi atzigarri dagoenez ikasleak galduta aurki lezake bere burua .,NOUN NOUN DET ADJ AUX NOUN VERB VERB AUX DET NOUN PUNCT

train-s263,Lehen hizkuntza euskara izan dutenek oso profil berezia dute eta ondoko ezaugarriok dituzte :,ADJ NOUN NOUN AUX AUX ADV NOUN ADJ VERB CCONJ ADJ NOUN VERB PUNCT

train-s264,"Bertan , orientazioa , sokak nola erabili , kamila , norbere erreskatea , hormetako erreskatea , helikopteroz erreskatea ... ikasi genituen .",ADV PUNCT NOUN PUNCT NOUN ADV VERB PUNCT NOUN PUNCT PRON NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN PUNCT VERB AUX PUNCT

train-s265,Mingarriena da gure ekintza politiko guztia publikoa izan dela eta bidegabekeria ikaragarria dela jasandakoa .,ADJ AUX PRON NOUN ADJ DET ADJ AUX AUX CCONJ NOUN ADJ AUX VERB PUNCT

train-s266,"18:00etan hasiko da partidua , San Frantzisko futbol zelaian .",NUM VERB AUX NOUN PUNCT NOUN PROPN NOUN NOUN PUNCT

train-s267,Eta ez zion partiduari Titinek guztiz ongi ekin .,CCONJ PART AUX NOUN PROPN ADV ADV VERB PUNCT

train-s268,Partiduz partidu joan behar da .,NOUN NOUN VERB NOUN VERB PUNCT

train-s269,Jendea gogorra da .,NOUN ADJ AUX PUNCT

train-s270,"Desobedientziari dagokionez , 1.000 lagunen autoinkulpazio aurkezteko asmoa zoragarria da .",NOUN VERB PUNCT NUM NOUN NOUN VERB NOUN ADJ AUX PUNCT

train-s271,"Alta , kabroi horiek ez dute nire hondamena lortu .",CCONJ PUNCT ADJ DET PART AUX PRON NOUN VERB PUNCT

train-s272,Une hartan leihoetako kristalak dardarka hasi ziren .,NOUN DET NOUN NOUN ADV VERB AUX PUNCT

train-s273,"Urte haietan Carabanchel , Alcala , Herrera de la Mancha , Daroca , Malaga eta Valladolideko kartzeletan izan zen .",NOUN DET PROPN PUNCT PROPN PUNCT PROPN X NOUN PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN NOUN VERB AUX PUNCT

train-s274,Protestekin jarraituko duen gaur erabakiko du EHNEk .,NOUN VERB AUX ADV VERB AUX PROPN PUNCT

train-s275,Hamar herrialdetako korrikalariak ariko dira Sopelan biluzik .,NUM NOUN NOUN VERB AUX PROPN ADV PUNCT

train-s276,"Zenbait arazoren ondorioz , hori ez da gauzatu , eta espiritu hori berreskuratzeko saioa egin behar litzateke .",DET NOUN NOUN PUNCT DET PART AUX VERB PUNCT CCONJ NOUN DET VERB NOUN VERB NOUN VERB PUNCT

train-s277,"Unibertsitateko ikasle askok utzi egiten diote ikasteari , kasinoko lanean hasiz gero .",NOUN NOUN DET VERB VERB AUX VERB PUNCT NOUN NOUN VERB ADV PUNCT

train-s278,"Aurten , utzitako jokalariek lan bikaina egin dute Calcio-n .",ADV PUNCT VERB NOUN NOUN ADJ VERB AUX PROPN PUNCT

train-s279,Bertsolariak soinuaren abiada baino azkarrago kantatzen duenean .,NOUN NOUN NOUN ADV ADJ VERB AUX PUNCT

train-s280,""" Stevenssonek bere garaia izan zuen , eta orain nire garaia da "" .",PUNCT PROPN DET NOUN VERB AUX PUNCT CCONJ ADV PRON NOUN VERB PUNCT PUNCT

train-s281,Artikuluxka hau irakurri gabe ere asma daiteke zer izenbururekin atera ziren Sydneyko egunkariak atzo .,NOUN DET VERB ADV CCONJ VERB AUX DET NOUN VERB AUX PROPN NOUN ADV PUNCT

train-s282,Eta halaxe gertatu ere gertatu da .,CCONJ ADV VERB CCONJ VERB AUX PUNCT

train-s283,Guretzat pozgarria da Urzaizek ez jokatzea .,PRON ADJ AUX PROPN PART VERB PUNCT

train-s284,Sendoagoa izan zen hurrengo hirukotearen ahalegina :,ADJ AUX AUX ADV NOUN NOUN PUNCT

train-s285,"EAJko bozeramailearen aburuz , "" bai PPk , bai PSOEk elkarrizketa zertan datzan ez daukate batere garbi .",PROPN NOUN NOUN PUNCT PUNCT PART PROPN PUNCT PART PROPN NOUN ADV VERB PART VERB DET ADV PUNCT

train-s286,"Lehen eta bigarren plantiletan fitxarik ez zen libre , eta zaila zirudien hogei urtez azpikoen mundialean txapeldun izandako gizon honen egoerak .",ADJ CCONJ ADJ NOUN NOUN PART AUX ADJ PUNCT CCONJ ADJ VERB NUM NOUN NOUN ADJ NOUN AUX NOUN DET NOUN PUNCT

train-s287,""" EAJk eta EAk bakarrik ezin dugu hori egin , nahikoa masa kritiko ez dugulako .",PUNCT PROPN CCONJ PROPN ADV NOUN VERB DET VERB PUNCT ADV NOUN ADJ PART VERB PUNCT

train-s288,sekziokoa da ; sekzio honetako espeziei aireak mamia eta esnea gorritu egiten dizkie .,NOUN AUX PUNCT NOUN DET NOUN NOUN NOUN CCONJ NOUN VERB VERB AUX PUNCT

train-s289,Baina 155 kereila kriminal gehiago daude Txileko epaitegietan .,CCONJ NUM NOUN ADJ DET VERB PROPN NOUN PUNCT

train-s290,"Orain 32 urte ditu , eta agian hauek izan dira bere azken Jokoak .",ADV NUM NOUN VERB PUNCT CCONJ ADV DET AUX AUX DET ADJ NOUN PUNCT

train-s291,"Ondoren , bi behaketa hauek egin ditzakezu :",ADV PUNCT NUM NOUN DET VERB AUX PUNCT
